order_id,customer_id,order_date,product_id,quantity,price,channel,order_status
3986,383,2024-05-14,161,3,109.78,store,completed
3987,156,2024-05-14,17,1,108.14,web,completed
3988,228,2024-05-14,165,1,25.13,mobile,completed
3989,115,2024-05-14,67,2,20.6,mobile,completed
3990,392,2024-05-14,130,1,60.6,web,completed
3991,203,2024-05-14,21,2,22.64,web,returned
3992,285,2024-05-14,110,3,51.12,web,completed
3993,61,2024-05-14,170,3,67.32,web,completed
3994,403,2024-05-14,163,1,100.53,mobile,completed
3995,367,2024-05-14,182,1,125.78,store,completed
3996,385,2024-05-14,87,2,201.62,store,completed
3997,62,2024-05-14,80,2,106.2,mobile,completed
3998,462,2024-05-14,127,1,259.67,store,completed
3999,468,2024-05-14,152,1,11.83,mobile,completed
4000,100,2024-05-14,30,2,14.44,store,completed
4001,201,2024-05-14,170,1,10.02,mobile,completed
4002,410,2024-05-14,97,1,229.0,store,cancelled
4003,348,2024-05-14,36,1,23.73,store,cancelled
4004,244,2024-05-14,80,1,20.71,store,completed
4005,117,2024-05-14,6,3,29.73,mobile,completed
4006,111,2024-05-14,144,1,60.36,mobile,completed
4007,456,2024-05-14,30,2,10.54,mobile,completed
4008,211,2024-05-14,136,3,27.28,mobile,completed
4009,76,2024-05-14,33,1,141.5,store,completed
4010,38,2024-05-15,40,1,58.21,store,returned
4011,2,2024-05-15,45,1,20.43,store,completed
4012,339,2024-05-15,186,1,25.32,mobile,completed
4013,22,2024-05-15,47,1,216.02,store,completed
4014,2,2024-05-15,109,3,250.68,web,completed
4015,189,2024-05-15,139,1,26.48,store,completed
4016,20,2024-05-15,164,1,21.99,web,completed
4017,171,2024-05-15,126,1,55.38,web,completed
4018,277,2024-05-15,25,1,126.83,store,completed
4019,447,2024-05-15,168,1,257.23,web,completed
4020,197,2024-05-15,79,1,14.43,store,completed
4021,168,2024-05-15,145,3,291.78,store,completed
4022,34,2024-05-15,43,2,25.74,mobile,completed
4023,489,2024-05-15,50,1,145.72,store,completed
4024,261,2024-05-15,95,3,112.94,web,completed
4025,50,2024-05-15,108,3,13.23,mobile,completed
4026,183,2024-05-15,164,1,11.86,web,completed
4027,172,2024-05-15,135,1,200.61,store,completed
4028,175,2024-05-15,108,1,73.08,mobile,completed
4029,273,2024-05-15,124,1,122.57,store,completed
4030,334,2024-05-15,6,2,216.83,store,returned
4031,438,2024-05-15,136,2,138.73,store,completed
4032,222,2024-05-15,41,3,29.43,store,completed
4033,57,2024-05-15,175,2,108.07,store,completed
4034,80,2024-05-15,124,1,24.37,web,completed
4035,450,2024-05-15,95,1,27.86,web,completed
4036,393,2024-05-15,148,1,64.89,store,returned
4037,276,2024-05-15,162,1,23.26,web,completed
4038,295,2024-05-15,173,1,112.11,mobile,completed
4039,443,2024-05-16,32,1,52.9,store,completed
4040,123,2024-05-16,167,3,11.46,store,completed
4041,430,2024-05-16,49,1,149.18,web,completed
4042,36,2024-05-16,109,2,14.55,web,completed
4043,289,2024-05-16,22,2,66.56,store,completed
4044,438,2024-05-16,188,2,131.27,web,completed
4045,367,2024-05-16,23,1,21.32,mobile,completed
4046,305,2024-05-16,51,1,50.15,mobile,completed
4047,35,2024-05-16,136,1,29.92,mobile,completed
4048,412,2024-05-16,150,3,24.79,mobile,completed
4049,4,2024-05-16,109,1,10.02,web,completed
4050,383,2024-05-16,28,2,213.48,store,completed
4051,10,2024-05-16,141,3,22.06,web,completed
4052,497,2024-05-16,68,1,145.75,mobile,completed
4053,145,2024-05-16,181,1,240.9,store,completed
4054,394,2024-05-16,21,3,24.48,mobile,completed
4055,361,2024-05-16,189,3,277.34,web,returned
4056,429,2024-05-16,98,1,100.86,mobile,returned
4057,83,2024-05-16,147,1,12.18,store,returned
4058,420,2024-05-16,20,1,13.52,store,completed
4059,431,2024-05-16,27,1,23.9,store,completed
4060,112,2024-05-16,187,3,56.67,store,completed
4061,35,2024-05-16,8,1,55.9,mobile,completed
4062,138,2024-05-16,1,1,29.31,mobile,completed
4063,447,2024-05-16,23,1,287.08,mobile,completed
4064,225,2024-05-16,109,1,279.36,store,completed
4065,378,2024-05-16,40,3,249.02,store,completed
4066,381,2024-05-16,36,1,11.14,store,completed
4067,16,2024-05-16,1,3,64.49,store,completed
4068,122,2024-05-16,154,1,149.58,mobile,returned
4069,54,2024-05-16,108,1,11.53,mobile,completed
4070,368,2024-05-16,60,1,13.97,store,completed
4071,460,2024-05-16,42,1,60.39,store,completed
4072,322,2024-05-16,71,2,12.93,mobile,completed
4073,477,2024-05-17,29,1,13.28,mobile,completed
4074,48,2024-05-17,174,2,135.7,store,completed
4075,282,2024-05-17,27,1,23.02,store,completed
4076,409,2024-05-17,196,1,293.14,web,completed
4077,305,2024-05-17,153,1,297.09,store,completed
4078,47,2024-05-17,69,1,13.63,store,completed
4079,397,2024-05-17,91,1,127.41,mobile,completed
4080,64,2024-05-17,108,3,28.78,web,completed
4081,340,2024-05-17,128,2,56.28,store,returned
4082,131,2024-05-17,6,1,108.83,store,completed
4083,379,2024-05-17,9,1,53.84,mobile,completed
4084,215,2024-05-17,197,1,14.47,store,completed
4085,377,2024-05-17,136,2,60.55,web,completed
4086,104,2024-05-17,68,3,136.47,store,completed
4087,182,2024-05-17,71,1,26.95,web,completed
4088,363,2024-05-17,125,3,25.08,mobile,completed
4089,168,2024-05-17,109,3,114.79,web,completed
4090,194,2024-05-17,31,1,60.47,web,completed
4091,283,2024-05-17,151,1,115.83,web,completed
4092,491,2024-05-17,123,1,292.42,mobile,completed
4093,298,2024-05-17,196,1,10.51,store,completed
4094,418,2024-05-17,46,1,60.78,store,completed
4095,199,2024-05-18,157,1,21.65,store,completed
4096,483,2024-05-18,175,3,287.48,web,returned
4097,168,2024-05-18,6,2,25.68,store,completed
4098,406,2024-05-18,63,1,28.27,mobile,completed
4099,470,2024-05-18,112,2,136.03,mobile,completed
4100,37,2024-05-18,102,3,20.91,store,completed
4101,92,2024-05-18,73,1,64.77,web,completed
4102,152,2024-05-18,160,1,10.19,web,completed
4103,301,2024-05-18,105,1,122.05,store,completed
4104,435,2024-05-18,10,1,127.6,store,completed
4105,421,2024-05-18,112,1,22.17,store,completed
4106,71,2024-05-18,29,2,11.44,store,completed
4107,120,2024-05-18,155,1,24.57,store,returned
4108,394,2024-05-18,80,1,258.47,mobile,completed
4109,486,2024-05-18,87,3,14.06,mobile,cancelled
4110,404,2024-05-18,40,1,292.33,web,completed
4111,136,2024-05-18,24,2,20.3,mobile,cancelled
4112,212,2024-05-18,67,2,25.46,web,completed
4113,209,2024-05-18,156,3,297.56,mobile,completed
4114,142,2024-05-18,131,2,26.73,store,completed
4115,263,2024-05-18,128,3,12.75,web,completed
4116,309,2024-05-19,115,1,28.84,store,completed
4117,136,2024-05-19,199,1,14.58,store,returned
4118,199,2024-05-19,179,2,66.94,store,completed
4119,357,2024-05-19,42,1,72.16,store,completed
4120,162,2024-05-19,76,3,12.84,web,completed
4121,338,2024-05-19,32,1,142.16,web,completed
4122,339,2024-05-19,111,2,60.43,mobile,completed
4123,444,2024-05-19,86,3,11.92,store,completed
4124,26,2024-05-19,29,1,55.54,store,completed
4125,30,2024-05-19,155,3,11.34,store,completed
4126,234,2024-05-19,190,1,123.92,store,completed
4127,363,2024-05-19,155,3,21.97,mobile,completed
4128,224,2024-05-19,21,1,281.44,web,completed
4129,131,2024-05-19,119,3,24.25,web,completed
4130,201,2024-05-19,29,3,219.2,web,completed
4131,66,2024-05-19,90,3,114.62,web,completed
4132,416,2024-05-19,151,1,238.8,web,completed
4133,154,2024-05-19,77,1,204.21,mobile,completed
4134,224,2024-05-19,175,1,13.7,web,completed
4135,267,2024-05-19,58,1,70.29,web,completed
4136,228,2024-05-19,20,1,246.57,store,completed
4137,442,2024-05-19,118,1,253.65,mobile,completed
4138,421,2024-05-19,153,1,12.42,mobile,completed
4139,412,2024-05-20,37,2,27.49,mobile,cancelled
4140,1,2024-05-20,44,1,10.05,mobile,returned
4141,406,2024-05-20,89,2,52.25,web,completed
4142,499,2024-05-20,143,3,280.61,store,completed
4143,367,2024-05-20,86,2,203.31,mobile,completed
4144,349,2024-05-20,146,1,22.69,store,completed
4145,299,2024-05-20,136,3,279.23,mobile,completed
4146,147,2024-05-20,14,3,11.32,store,returned
4147,355,2024-05-20,95,1,14.41,mobile,completed
4148,73,2024-05-20,173,1,141.19,mobile,completed
4149,88,2024-05-20,65,2,280.39,mobile,completed
4150,13,2024-05-20,83,1,201.95,mobile,completed
4151,185,2024-05-20,136,1,14.17,store,completed
4152,295,2024-05-20,77,2,113.03,store,completed
4153,431,2024-05-20,189,3,55.43,mobile,completed
4154,447,2024-05-20,28,1,14.39,store,completed
4155,154,2024-05-20,117,2,11.12,mobile,completed
4156,95,2024-05-20,28,1,67.32,web,returned
4157,111,2024-05-20,114,3,54.32,web,completed
4158,496,2024-05-20,9,2,13.88,web,completed
4159,335,2024-05-20,35,1,70.49,mobile,completed
4160,335,2024-05-20,162,1,122.85,store,completed
4161,323,2024-05-20,124,1,239.82,web,returned
4162,378,2024-05-21,187,1,282.2,store,returned
4163,27,2024-05-21,187,3,21.35,mobile,returned
4164,475,2024-05-21,13,3,60.16,web,completed
4165,351,2024-05-21,170,1,287.77,mobile,completed
4166,122,2024-05-21,180,1,216.9,mobile,completed
4167,158,2024-05-21,127,1,135.6,web,completed
4168,346,2024-05-21,69,2,10.35,store,completed
4169,49,2024-05-21,68,3,272.8,store,completed
4170,56,2024-05-21,43,1,29.79,web,completed
4171,190,2024-05-21,170,2,28.32,store,returned
4172,287,2024-05-21,183,1,61.51,web,completed
4173,42,2024-05-21,40,1,10.18,mobile,completed
4174,494,2024-05-21,11,2,14.36,web,completed
4175,387,2024-05-21,139,1,13.11,web,completed
4176,401,2024-05-21,104,1,225.51,web,completed
4177,410,2024-05-21,155,1,54.51,mobile,completed
4178,127,2024-05-21,147,1,65.18,mobile,completed
4179,401,2024-05-21,16,2,26.79,web,completed
4180,16,2024-05-21,184,2,134.85,store,completed
4181,20,2024-05-21,8,2,58.75,mobile,completed
4182,371,2024-05-21,130,1,22.29,web,completed
4183,222,2024-05-21,103,3,51.58,web,completed
4184,477,2024-05-21,103,1,148.61,store,completed
4185,220,2024-05-21,180,1,10.3,store,completed
4186,151,2024-05-21,64,2,53.91,store,completed
4187,219,2024-05-21,5,1,105.51,web,completed
4188,134,2024-05-21,18,3,10.65,mobile,completed
4189,297,2024-05-21,14,1,13.52,web,completed
4190,264,2024-05-21,96,2,29.05,web,completed
4191,426,2024-05-21,142,2,102.2,mobile,completed
4192,93,2024-05-21,166,1,68.87,store,completed
4193,389,2024-05-21,75,1,11.5,mobile,completed
4194,405,2024-05-21,74,1,124.0,web,completed
4195,369,2024-05-21,27,3,67.98,web,completed
4196,87,2024-05-21,109,1,116.49,mobile,completed
4197,329,2024-05-21,57,2,253.91,store,completed
4198,323,2024-05-21,19,1,255.86,mobile,completed
4199,379,2024-05-21,145,2,13.6,web,completed
4200,222,2024-05-22,143,1,61.25,store,completed
4201,2,2024-05-22,12,1,12.0,store,completed
4202,323,2024-05-22,137,3,104.85,web,completed
4203,117,2024-05-22,154,1,51.85,store,completed
4204,98,2024-05-22,142,1,70.14,mobile,completed
4205,204,2024-05-22,150,1,12.15,store,completed
4206,279,2024-05-22,178,1,217.92,web,completed
4207,219,2024-05-22,192,2,210.8,web,completed
4208,152,2024-05-22,147,1,50.74,mobile,completed
4209,336,2024-05-22,181,1,24.57,store,completed
4210,152,2024-05-22,132,1,58.34,store,completed
4211,241,2024-05-22,16,3,68.38,store,completed
4212,143,2024-05-22,74,1,262.67,web,completed
4213,191,2024-05-22,30,1,13.73,web,completed
4214,24,2024-05-22,14,2,128.36,web,returned
4215,427,2024-05-22,82,1,68.37,mobile,completed
4216,392,2024-05-22,102,3,29.17,mobile,completed
4217,6,2024-05-22,66,2,63.05,store,completed
4218,499,2024-05-22,140,1,107.46,web,completed
4219,300,2024-05-22,83,1,118.5,web,completed
4220,283,2024-05-22,178,3,147.89,web,completed
4221,25,2024-05-22,105,1,12.71,web,completed
4222,42,2024-05-22,16,2,21.67,store,completed
4223,230,2024-05-22,190,2,67.29,store,completed
4224,184,2024-05-22,133,1,27.59,store,completed
4225,78,2024-05-22,186,2,242.23,store,completed
4226,432,2024-05-22,78,3,26.55,store,completed
4227,278,2024-05-22,162,2,25.53,mobile,completed
4228,458,2024-05-22,45,1,68.35,web,completed
4229,162,2024-05-22,4,3,145.92,web,completed
4230,277,2024-05-22,98,1,11.54,mobile,completed
4231,314,2024-05-22,38,2,70.06,web,returned
4232,336,2024-05-22,184,2,27.5,store,completed
4233,288,2024-05-22,101,2,225.86,store,completed
4234,439,2024-05-22,194,1,27.65,web,completed
4235,91,2024-05-22,181,3,138.23,store,completed
4236,273,2024-05-22,170,1,59.59,mobile,completed
4237,62,2024-05-22,52,1,112.77,web,completed
4238,43,2024-05-22,72,3,11.46,store,completed
4239,452,2024-05-22,100,1,13.42,mobile,completed
4240,394,2024-05-22,131,1,294.57,store,completed
4241,294,2024-05-22,139,2,57.47,mobile,completed
4242,105,2024-05-22,30,2,295.05,web,completed
4243,250,2024-05-22,120,2,72.68,store,completed
4244,94,2024-05-23,12,3,251.71,web,completed
4245,231,2024-05-23,41,2,13.51,store,completed
4246,209,2024-05-23,57,1,56.02,mobile,completed
4247,210,2024-05-23,85,3,25.61,mobile,completed
4248,292,2024-05-23,137,3,14.23,mobile,completed
4249,400,2024-05-23,34,1,74.65,web,completed
4250,496,2024-05-23,16,2,136.2,mobile,completed
4251,281,2024-05-23,127,1,22.87,store,completed
4252,149,2024-05-23,27,1,123.12,mobile,completed
4253,160,2024-05-23,130,2,13.34,mobile,completed
4254,461,2024-05-23,179,2,11.35,mobile,completed
4255,298,2024-05-23,138,2,266.36,web,completed
4256,138,2024-05-23,140,1,258.03,mobile,returned
4257,140,2024-05-23,192,3,117.16,store,completed
4258,351,2024-05-23,131,1,13.1,mobile,completed
4259,397,2024-05-23,165,1,10.84,store,completed
4260,317,2024-05-23,81,3,216.76,mobile,completed
4261,286,2024-05-23,60,1,20.45,mobile,completed
4262,326,2024-05-23,140,3,146.25,store,completed
4263,498,2024-05-23,130,2,52.81,store,completed
4264,249,2024-05-23,139,2,100.41,web,completed
4265,425,2024-05-23,17,1,22.62,mobile,completed
4266,386,2024-05-23,78,1,210.7,store,completed
4267,131,2024-05-24,159,2,21.54,web,completed
4268,282,2024-05-24,172,1,11.88,store,completed
4269,163,2024-05-24,161,1,286.66,web,completed
4270,197,2024-05-24,114,1,14.99,mobile,completed
4271,306,2024-05-24,145,3,100.99,store,completed
4272,333,2024-05-24,17,1,24.75,mobile,completed
4273,486,2024-05-24,113,2,108.91,mobile,completed
4274,452,2024-05-24,81,3,21.72,web,completed
4275,247,2024-05-24,73,1,232.9,web,completed
4276,232,2024-05-24,9,1,290.17,store,completed
4277,477,2024-05-24,89,1,106.75,web,completed
4278,390,2024-05-24,194,1,256.56,web,completed
4279,131,2024-05-24,112,1,59.85,store,completed
4280,292,2024-05-24,101,1,238.02,mobile,completed
4281,373,2024-05-24,122,1,11.93,store,completed
4282,344,2024-05-24,166,1,61.21,web,completed
4283,310,2024-05-24,82,1,223.64,web,completed
4284,82,2024-05-24,76,1,26.43,mobile,completed
4285,239,2024-05-24,119,1,74.86,mobile,completed
4286,313,2024-05-24,118,1,10.22,store,completed
4287,359,2024-05-24,62,1,12.02,web,returned
4288,379,2024-05-24,151,1,61.02,web,completed
4289,136,2024-05-24,104,2,54.82,mobile,completed
4290,494,2024-05-24,169,3,12.59,mobile,completed
4291,354,2024-05-24,48,2,110.36,mobile,completed
4292,367,2024-05-24,158,3,133.9,web,completed
4293,109,2024-05-24,161,2,146.05,web,completed
4294,391,2024-05-24,61,1,11.87,mobile,completed
4295,210,2024-05-24,159,1,13.87,web,completed
4296,48,2024-05-24,11,1,10.18,store,completed
4297,223,2024-05-24,195,1,62.78,store,completed
4298,187,2024-05-24,82,1,22.14,web,returned
4299,363,2024-05-24,176,1,24.93,store,completed
4300,268,2024-05-24,143,3,25.9,mobile,completed
4301,354,2024-05-24,26,2,147.63,web,returned
4302,234,2024-05-25,24,1,133.65,web,cancelled
4303,385,2024-05-25,89,3,288.09,mobile,completed
4304,198,2024-05-25,77,3,146.85,store,completed
4305,78,2024-05-25,180,3,62.58,store,completed
4306,325,2024-05-25,170,3,29.11,web,returned
4307,260,2024-05-25,198,1,14.91,store,completed
4308,417,2024-05-25,107,1,272.86,store,completed
4309,270,2024-05-25,121,3,23.6,mobile,completed
4310,14,2024-05-25,61,1,65.96,mobile,completed
4311,268,2024-05-25,4,1,222.63,store,completed
4312,95,2024-05-25,71,3,52.59,mobile,completed
4313,293,2024-05-25,51,2,10.44,store,completed
4314,56,2024-05-25,10,1,288.49,store,returned
4315,174,2024-05-25,173,1,61.01,store,completed
4316,288,2024-05-25,98,3,288.49,mobile,completed
4317,229,2024-05-25,189,3,13.97,mobile,completed
4318,44,2024-05-25,63,1,50.79,web,completed
4319,102,2024-05-25,180,1,22.6,store,returned
4320,203,2024-05-25,2,3,27.55,web,completed
4321,439,2024-05-25,4,3,71.1,web,returned
4322,455,2024-05-25,188,2,120.79,mobile,completed
4323,334,2024-05-25,124,2,29.25,store,completed
4324,301,2024-05-25,187,2,286.75,store,completed
4325,136,2024-05-25,138,1,11.83,web,completed
4326,440,2024-05-25,71,2,64.69,web,completed
4327,228,2024-05-25,81,1,129.62,store,completed
4328,56,2024-05-25,167,3,13.37,web,completed
4329,260,2024-05-25,154,3,268.53,store,completed
4330,200,2024-05-25,139,2,101.43,mobile,completed
4331,105,2024-05-25,170,3,223.53,mobile,completed
4332,104,2024-05-25,144,2,65.17,store,completed
4333,149,2024-05-25,27,3,21.73,store,completed
4334,362,2024-05-25,125,2,120.35,mobile,completed
4335,450,2024-05-25,112,2,11.08,mobile,completed
4336,221,2024-05-25,133,1,218.86,web,completed
4337,405,2024-05-25,70,1,26.34,store,completed
4338,380,2024-05-25,89,1,13.47,store,completed
4339,263,2024-05-26,45,2,11.32,store,completed
4340,357,2024-05-26,55,1,298.77,store,returned
4341,338,2024-05-26,63,3,10.28,store,completed
4342,410,2024-05-26,119,1,62.56,web,completed
4343,259,2024-05-26,37,1,63.01,mobile,completed
4344,345,2024-05-26,154,2,51.25,mobile,completed
4345,6,2024-05-26,187,2,10.3,store,completed
4346,355,2024-05-26,29,1,52.08,mobile,completed
4347,7,2024-05-26,60,1,115.57,mobile,completed
4348,199,2024-05-26,44,1,105.23,web,completed
4349,82,2024-05-26,65,1,14.93,store,completed
4350,76,2024-05-26,66,2,51.63,store,completed
4351,346,2024-05-26,167,1,147.16,store,completed
4352,63,2024-05-26,80,1,54.67,web,completed
4353,83,2024-05-26,144,2,239.6,store,completed
4354,499,2024-05-26,103,3,50.14,store,completed
4355,59,2024-05-26,116,1,227.81,web,completed
4356,54,2024-05-27,115,2,14.21,store,completed
4357,268,2024-05-27,190,1,73.25,store,completed
4358,365,2024-05-27,23,1,26.29,web,completed
4359,361,2024-05-27,72,1,246.89,store,completed
4360,486,2024-05-27,48,2,22.25,mobile,returned
4361,178,2024-05-27,25,1,71.01,mobile,completed
4362,324,2024-05-27,166,1,57.14,mobile,completed
4363,372,2024-05-27,121,1,25.68,mobile,completed
4364,415,2024-05-27,22,1,12.1,web,completed
4365,486,2024-05-27,44,1,13.42,web,completed
4366,162,2024-05-27,116,3,137.68,web,completed
4367,166,2024-05-27,189,1,101.68,web,completed
4368,61,2024-05-27,106,1,21.3,web,returned
4369,25,2024-05-27,92,2,24.5,web,completed
4370,312,2024-05-27,41,1,119.6,mobile,completed
4371,365,2024-05-27,145,1,286.39,mobile,completed
4372,65,2024-05-27,173,3,264.92,store,completed
4373,65,2024-05-27,17,1,112.71,web,cancelled
4374,142,2024-05-27,50,1,114.66,web,completed
4375,66,2024-05-27,73,1,65.7,web,completed
4376,98,2024-05-27,144,1,261.56,mobile,completed
4377,48,2024-05-27,137,3,142.41,mobile,completed
4378,363,2024-05-27,199,2,141.79,mobile,completed
4379,127,2024-05-27,193,1,258.34,mobile,completed
4380,403,2024-05-27,47,1,118.92,mobile,completed
4381,278,2024-05-27,167,1,50.96,mobile,completed
4382,105,2024-05-27,171,1,125.99,web,completed
4383,340,2024-05-27,70,1,111.87,store,returned
4384,201,2024-05-27,62,1,121.99,mobile,completed
4385,25,2024-05-27,130,1,11.79,store,completed
4386,490,2024-05-27,85,1,67.3,store,completed
4387,219,2024-05-27,192,2,57.13,store,completed
4388,268,2024-05-28,56,1,110.82,web,cancelled
4389,434,2024-05-28,7,2,27.28,store,completed
4390,79,2024-05-28,158,1,279.71,store,completed
4391,368,2024-05-28,32,1,64.6,web,cancelled
4392,340,2024-05-28,196,3,59.98,store,completed
4393,123,2024-05-28,75,1,133.6,web,completed
4394,223,2024-05-28,136,1,61.97,web,completed
4395,85,2024-05-28,161,1,147.69,store,completed
4396,143,2024-05-28,23,2,268.73,mobile,completed
4397,380,2024-05-28,143,2,62.44,mobile,completed
4398,480,2024-05-28,135,1,14.84,mobile,completed
4399,67,2024-05-28,7,1,23.0,web,returned
4400,161,2024-05-28,142,2,62.54,store,cancelled
4401,38,2024-05-28,172,1,59.89,store,completed
4402,268,2024-05-28,195,2,24.66,mobile,completed
4403,371,2024-05-28,87,2,10.68,web,completed
4404,179,2024-05-28,70,1,28.55,web,completed
4405,89,2024-05-28,153,1,53.35,mobile,completed
4406,111,2024-05-28,54,1,14.05,store,completed
4407,471,2024-05-28,46,2,103.93,mobile,completed
4408,140,2024-05-28,170,1,14.84,web,completed
4409,206,2024-05-28,113,1,274.09,web,completed
4410,44,2024-05-28,150,1,56.71,mobile,completed
4411,174,2024-05-28,46,1,10.15,store,completed
4412,163,2024-05-28,67,1,14.16,store,completed
4413,438,2024-05-28,141,1,143.28,web,completed
4414,95,2024-05-28,135,1,135.78,web,completed
4415,434,2024-05-28,91,1,11.53,store,returned
4416,245,2024-05-28,38,2,59.86,web,completed
4417,383,2024-05-28,67,1,101.82,store,completed
4418,228,2024-05-28,177,2,110.02,web,completed
4419,201,2024-05-28,112,1,239.09,web,completed
4420,327,2024-05-28,43,3,24.65,mobile,completed
4421,238,2024-05-28,54,2,12.71,mobile,returned
4422,292,2024-05-28,89,2,146.9,mobile,completed
4423,329,2024-05-28,83,2,11.41,store,completed
4424,465,2024-05-28,135,2,265.14,mobile,completed
4425,490,2024-05-29,176,1,10.22,web,completed
4426,419,2024-05-29,94,2,272.4,store,returned
4427,313,2024-05-29,15,1,12.48,web,cancelled
4428,215,2024-05-29,127,1,128.1,web,completed
4429,238,2024-05-29,54,2,203.57,web,returned
4430,133,2024-05-29,79,2,29.92,store,returned
4431,247,2024-05-29,83,2,143.86,mobile,completed
4432,214,2024-05-29,193,2,14.0,mobile,completed
4433,422,2024-05-29,39,3,283.05,mobile,completed
4434,450,2024-05-29,78,1,200.8,mobile,completed
4435,491,2024-05-29,155,1,121.65,mobile,completed
4436,72,2024-05-29,95,2,211.51,store,completed
4437,403,2024-05-29,6,3,226.89,store,completed
4438,140,2024-05-29,114,2,53.14,mobile,completed
4439,375,2024-05-29,55,3,10.82,mobile,completed
4440,122,2024-05-29,62,1,26.61,mobile,completed
4441,93,2024-05-29,162,3,236.52,web,completed
4442,497,2024-05-29,99,2,130.91,web,cancelled
4443,427,2024-05-29,168,1,70.91,web,completed
4444,309,2024-05-29,198,3,25.81,store,completed
4445,30,2024-05-29,148,2,100.91,mobile,completed
4446,204,2024-05-29,128,1,106.59,store,cancelled
4447,270,2024-05-29,136,1,128.37,mobile,completed
4448,101,2024-05-29,66,2,24.43,mobile,completed
4449,489,2024-05-29,195,1,57.68,store,completed
4450,423,2024-05-29,103,1,65.86,mobile,completed
4451,119,2024-05-29,140,1,22.7,mobile,completed
4452,288,2024-05-29,84,1,26.73,mobile,completed
4453,10,2024-05-29,13,3,118.51,store,completed
4454,406,2024-05-30,79,2,275.95,store,completed
4455,382,2024-05-30,88,1,210.74,store,completed
4456,232,2024-05-30,118,3,11.79,mobile,completed
4457,441,2024-05-30,24,1,59.96,mobile,completed
4458,236,2024-05-30,102,2,20.04,mobile,completed
4459,372,2024-05-30,25,2,72.4,store,completed
4460,487,2024-05-30,75,1,54.86,store,completed
4461,158,2024-05-30,51,1,52.74,mobile,completed
4462,248,2024-05-30,152,3,50.09,store,completed
4463,120,2024-05-30,105,1,14.77,mobile,returned
4464,224,2024-05-30,64,1,24.83,store,completed
4465,105,2024-05-30,94,1,10.35,mobile,completed
4466,465,2024-05-30,193,1,23.08,mobile,completed
4467,32,2024-05-30,88,1,55.79,mobile,completed
4468,340,2024-05-30,98,1,11.48,web,cancelled
4469,405,2024-05-30,56,1,291.28,mobile,completed
4470,112,2024-05-30,190,3,233.12,web,completed
4471,193,2024-05-30,139,3,11.92,web,completed
4472,154,2024-05-30,68,2,137.54,mobile,completed
4473,76,2024-05-30,61,1,250.89,mobile,completed
4474,486,2024-05-30,169,1,28.45,store,completed
4475,307,2024-05-30,20,2,226.39,store,completed
4476,403,2024-05-31,168,3,25.39,web,returned
4477,137,2024-05-31,55,1,141.26,store,completed
4478,490,2024-05-31,53,3,26.19,web,completed
4479,62,2024-05-31,197,3,22.65,web,completed
4480,11,2024-05-31,123,2,232.18,mobile,completed
4481,63,2024-05-31,179,1,234.85,mobile,returned
4482,333,2024-05-31,94,2,20.02,mobile,completed
4483,491,2024-05-31,51,2,233.57,store,completed
4484,170,2024-05-31,11,3,146.07,store,completed
4485,365,2024-05-31,173,3,10.45,web,completed
4486,368,2024-05-31,21,1,14.99,web,completed
4487,294,2024-05-31,64,1,136.36,web,completed
4488,499,2024-05-31,35,1,143.57,web,completed
4489,161,2024-05-31,182,1,13.24,mobile,completed
4490,495,2024-05-31,157,1,131.05,store,completed
4491,356,2024-05-31,146,2,259.38,store,completed
4492,116,2024-05-31,17,1,252.47,store,completed
4493,267,2024-05-31,187,1,52.27,web,returned
4494,144,2024-05-31,176,1,22.86,web,completed
4495,65,2024-05-31,161,1,101.25,store,completed
4496,476,2024-05-31,38,1,219.8,web,completed
4497,379,2024-05-31,52,1,135.46,store,completed
4498,323,2024-05-31,70,2,137.29,web,completed
4499,311,2024-05-31,148,1,227.71,web,completed
4500,442,2024-05-31,85,2,287.98,web,completed
4501,208,2024-05-31,116,1,213.04,web,completed
4502,306,2024-05-31,164,1,226.83,store,completed
4503,142,2024-05-31,106,3,206.64,store,completed
4504,392,2024-05-31,66,1,23.39,store,completed
4505,146,2024-05-31,147,3,60.82,web,completed
4506,39,2024-05-31,137,2,23.51,mobile,completed
4507,51,2024-06-01,142,2,22.91,store,completed
4508,146,2024-06-01,139,1,14.43,store,completed
4509,299,2024-06-01,197,3,59.12,web,completed
4510,91,2024-06-01,2,1,223.27,store,returned
4511,330,2024-06-01,99,1,106.49,store,completed
4512,261,2024-06-01,125,1,23.35,store,completed
4513,94,2024-06-01,118,3,20.71,mobile,completed
4514,417,2024-06-01,144,2,29.32,web,returned
4515,433,2024-06-01,10,1,147.82,store,completed
4516,372,2024-06-01,53,1,10.02,mobile,completed
4517,142,2024-06-01,85,1,128.95,store,completed
4518,309,2024-06-01,100,3,123.3,store,completed
4519,138,2024-06-01,122,3,64.36,web,completed
4520,449,2024-06-01,46,1,21.77,mobile,returned
4521,298,2024-06-01,180,3,10.73,store,completed
4522,455,2024-06-01,117,1,60.08,web,completed
4523,341,2024-06-01,95,1,25.71,mobile,completed
4524,420,2024-06-01,9,1,28.42,web,completed
4525,91,2024-06-01,198,1,12.33,mobile,completed
4526,499,2024-06-01,124,1,106.92,mobile,completed
4527,79,2024-06-01,198,3,12.0,web,completed
4528,288,2024-06-01,67,1,259.69,store,completed
